title,price,tikinow,freeship,reviews,product_id,link,rating_value,image url,badge under price,discount percentage,installment,free gifts,dis_percentage
Điện thoại bàn có dây Panasonic KX-TS560MX - Hàng chính hãng,549000,No,No,5,2179479256107,https://tiki.vn/dien-thoai-ban-co-day-panasonic-kx-ts560mx-hang-chinh-hang-p11376644.html?src=ss-organic,5,https://salt.tikicdn.com/cache/280x280/ts/product/ab/39/4b/35745437c58799a370f47cdef152ed1a.jpg,Yes,,No,No,22
Điện Thoại Xiaomi Redmi Note 10 (6GB/128GB)- Hàng Chính Hãng ,5490000,No,No,0,5677869528331,https://tiki.vn/dien-thoai-xiaomi-redmi-note-10-6gb-128gb-hang-chinh-hang-p84441714.html?src=ss-organic,0,https://salt.tikicdn.com/cache/280x280/ts/product/09/0e/db/4cff84708e2369a11c205deba6ceef05.png,No,,No,No,0
Điện Thoại Samsung Galaxy A52 (8GB/128GB) - ĐÃ KÍCH HOẠT BẢO HÀNH ĐIỆN TỬ - Hàng Chính Hãng,8490000,No,No,0,2837362961659,https://tiki.vn/dien-thoai-samsung-galaxy-a52-8gb-128gb-da-kich-hoat-bao-hanh-dien-tu-hang-chinh-hang-p85005934.html?src=ss-organic,0,https://salt.tikicdn.com/cache/280x280/ts/product/6b/92/ed/56ab8599927a31b2926be96be6e32c4d.jpg,No,,No,No,9
Điện Thoại Vivo S1 Pro (8GB/128GB) - Hàng Chính Hãng,6990000,No,No,4,2269688122758,https://tiki.vn/dien-thoai-vivo-s1-pro-8gb-128gb-hang-chinh-hang-p44147702.html?src=ss-organic,5,https://salt.tikicdn.com/cache/280x280/ts/product/30/65/bc/c53b4d8b84118a9e7391d3801cc9524c.jpg,No,,Yes,No,0
Điện thoại Nokia 6300 4G -Hàng chính hãng- Charcoal,1159000,No,No,0,4991143818576,https://tiki.vn/product-p73526892.html?src=ss-organic,0,https://salt.tikicdn.com/cache/280x280/ts/product/04/b7/c8/733a45edfc5461b344bf26a59e8bb2de.png,No,,No,No,10
Điện thoại bàn không dây Panasonic KX-TGF320 - Hàng Chính Hãng,2075000,No,No,2,9135536939744,https://tiki.vn/dien-thoai-ban-khong-day-panasonic-kx-tgf320-hang-chinh-hang-p11110653.html?src=ss-organic,0,https://salt.tikicdn.com/cache/280x280/ts/product/01/79/d6/756aaaf26ae5b7dd0ed7b9f06120c9b9.jpg,No,,No,No,9
Máy Đọc Sách Kindle Gen 10 (2019) - Hàng Nhập Khẩu - Màu Trắng,2450000,No,Yes,0,6923449402874,https://tiki.vn/may-doc-sach-kindle-gen-10-2019-hang-nhap-khau-mau-trang-p44106461.html?src=ss-organic,0,https://salt.tikicdn.com/ts/upload/f3/74/46/f4c52053d220e94a047410420eaf9faf.png,No,,No,No,21
Điện thoại di động GSM Vtel A2 (Màu đen) - Hàng chính hãng,189000,Yes,No,4,3524240378165,https://tiki.vn/dien-thoai-di-dong-gsm-vtel-a2-mau-den-hang-chinh-hang-p72957781.html?src=ss-organic,0,https://salt.tikicdn.com/cache/280x280/ts/product/67/4d/07/a1dbee9206b3827d0be24072fc325d7e.png,No,,No,No,24
Máy Tính Bảng Kindle Fire 7 (9th) 16GB ( 2019)  Black- Hàng nhập Khẩu,1399000,No,No,21,5762260430106,https://tiki.vn/may-tinh-bang-kindle-fire-7-9th-16gb-2019-black-hang-nhap-khau-p21982057.html?src=ss-organic,4,https://salt.tikicdn.com/cache/280x280/ts/product/d3/08/96/252d93a3bc0de2c3684982233fa61eb8.jpg,No,,No,No,30
Máy Đọc Sách Onyx Boox Note Air - Hàng Chính Hãng,12589000,No,No,3,8369466371973,https://tiki.vn/may-doc-sach-onyx-boox-note-air-hang-chinh-hang-p71895965.html?src=ss-organic,5,https://salt.tikicdn.com/cache/280x280/ts/product/f5/7a/24/93a97796092425fe84171ce9269e8f8b.jpg,No,,No,No,7
Điện Thoại Suntek Vicool V10 Kiêm Tai Nghe Bluetooth - Hàng Chính Hãng,790000,No,No,1,2862905348988,https://tiki.vn/dien-thoai-suntek-vicool-v10-kiem-tai-nghe-bluetooth-hang-chinh-hang-p14566322.html?src=ss-organic,0,https://salt.tikicdn.com/cache/280x280/ts/product/c1/2c/52/22f78f50bdb954142e2f89d3738f97fc.jpg,No,,No,No,21
Điện thoại không dây Panasonic KX-TGC212 - Hàng Chính Hãng,1270000,No,Yes,3,6563754903538,https://tiki.vn/dien-thoai-khong-day-panasonic-kx-tgc212-hang-chinh-hang-p21465183.html?src=ss-organic,0,https://salt.tikicdn.com/ts/upload/f3/74/46/f4c52053d220e94a047410420eaf9faf.png,Yes,,No,No,29
Máy Đọc Sách Onyx Boox Viking - Hàng Chính Hãng,3288888,No,Yes,0,1559148453203,https://tiki.vn/may-doc-sach-onyx-boox-viking-hang-chinh-hang-p71896577.html?src=ss-organic,0,https://salt.tikicdn.com/ts/upload/f3/74/46/f4c52053d220e94a047410420eaf9faf.png,No,,No,No,8
Máy Đọc Sách Likebook P6 - Hàng chính hãng,3000000,No,Yes,0,9561841548979,https://tiki.vn/may-doc-sach-likebook-p6-hang-chinh-hang-p91159173.html?src=ss-organic,0,https://salt.tikicdn.com/ts/upload/f3/74/46/f4c52053d220e94a047410420eaf9faf.png,No,,Yes,No,14
Điện Thoại Suntek A1 4GB - Hàng Chính Hãng,3290000,No,No,0,7292525071129,https://tiki.vn/dien-thoai-suntek-a1-4gb-hang-chinh-hang-p14568998.html?spid=14687816&src=ss-organic,0,https://salt.tikicdn.com/cache/280x280/ts/product/45/9e/58/540f5741e2557eb9ac37f49b1a065b9a.jpg,No,,Yes,No,23
Điện Thoại Di Động Forme Gorilla  - Hàng Chính Hãng,299000,No,No,8,1630356159351,https://tiki.vn/dien-thoai-di-dong-forme-gorilla-hang-chinh-hang-p8820501.html?spid=9729320&src=ss-organic,0,https://salt.tikicdn.com/cache/280x280/ts/product/1a/48/6c/37d360cad12ba127fa1eab2d9b863fd9.jpg,No,,No,No,17
Điện Thoại Bàn Panasonic KX-TS500MX - Panasonic KX-TS500MX Integrated Telephone System - Hàng chính hãng,260000,Yes,No,1,7252997665561,https://tiki.vn/dien-thoai-ban-panasonic-kx-ts500mx-panasonic-kx-ts500mx-integrated-telephone-system-hang-chinh-hang-p31820638.html?src=ss-organic,0,https://salt.tikicdn.com/cache/280x280/ts/product/36/a6/94/1d748172cc335a9ceb64b7fdd89ba395.jpg,No,,No,No,40
Điện thoại để bàn không dây Panasonic KX-TGK210 - Hàng Chính Hãng,898900,Yes,No,1,5808420796313,https://tiki.vn/dien-thoai-de-ban-khong-day-panasonic-kx-tgk210-hang-chinh-hang-p12275398.html?src=ss-organic,0,https://salt.tikicdn.com/cache/280x280/ts/product/1c/5c/c7/bc99f006e7a043f22a41c0f89cd4a948.jpg,Yes,,No,No,38
Máy tính bảng VANKYO MatrixPad S8 - Hàng Chính Hãng,2190000,No,No,0,3983011520422,https://tiki.vn/may-tinh-bang-vankyo-matrixpad-s8-hang-chinh-hang-p72042703.html?src=ss-organic,0,https://salt.tikicdn.com/cache/280x280/ts/product/23/29/ba/c3dc2dc37744e5fb366c5c1daa5f346a.png,No,,No,No,45
Điện Thoại Masstel IZI 125 - Hàng Chính Hãng,219000,No,No,0,5773085320350,https://tiki.vn/dien-thoai-masstel-izi-125-hang-chinh-hang-p73247867.html?src=ss-organic,0,https://salt.tikicdn.com/cache/280x280/ts/product/a4/a7/af/ca209546be778f960247b4ce98448c4a.png,No,,No,No,12
Điện Thoại Bavapen B52 - Hàng Chính Hãng,430000,No,Yes,2,9930491713022,https://tiki.vn/dien-thoai-bavapen-b52-hang-chinh-hang-p17751071.html?src=ss-organic,0,https://salt.tikicdn.com/ts/upload/f3/74/46/f4c52053d220e94a047410420eaf9faf.png,Yes,,No,No,38
Máy đọc sách Kindle Paperwhite gen 4 (10th) - Hàng nhập khẩu,2988000,No,No,1,6439783899539,https://tiki.vn/may-doc-sach-kindle-paperwhite-gen-4-10th-hang-nhap-khau-p71969220.html?src=ss-organic,0,https://salt.tikicdn.com/cache/280x280/ts/product/1a/cd/2e/bcb9cc5cbb391bb41b376896afb24fbf.JPG,No,,No,No,17
Điện Thoại Cố Định Panasonic KX-TS580MX - Hàng chính hãng,720000,No,No,2,8572504784721,https://tiki.vn/dien-thoai-co-dinh-panasonic-kx-ts580mx-hang-chinh-hang-p11415485.html?src=ss-organic,0,https://salt.tikicdn.com/cache/280x280/ts/product/af/54/58/7d7533b202de2b84d6595027e2d62f81.jpg,Yes,,No,No,4
Máy Đọc Sách Kindle Paperwhite 2018 (7th) - 4Gb - Refurbished - Hàng nhập khẩu,2379000,No,No,0,8727661055218,https://tiki.vn/may-doc-sach-kindle-paperwhite-2018-7th-4gb-refurbished-hang-nhap-khau-p67216147.html?src=ss-organic,0,https://salt.tikicdn.com/cache/280x280/ts/product/2d/7d/30/cdf1ccb7bc52244de533816758653f70.png,No,,No,No,20
Máy đọc sách Kobo Clara HD - 8GB màu đen - màn hình 6 inch - có đèn cam- Hàng Nhập Khẩu,3245000,No,No,0,9013894071161,https://tiki.vn/may-doc-sach-kobo-clara-hd-8gb-mau-den-man-hinh-6-inch-co-den-cam-hang-nhap-khau-p72038887.html?src=ss-organic,0,https://salt.tikicdn.com/cache/280x280/ts/product/c4/30/bc/21a7e6099fe20f600198c288ccf3bc44.jpg,No,,No,No,35
"Điện thoại Forme M3, màn hình 2.4inch, pin 2700mAh - Hàng chính hãng",320000,No,No,6,8992462298755,https://tiki.vn/dien-thoai-forme-m3-man-hinh-2-4inch-pin-2700mah-hang-chinh-hang-p47993877.html?src=ss-organic,0,https://salt.tikicdn.com/cache/280x280/ts/product/13/96/d7/20f271e136864949efb09e897f80da8d.jpg,No,,No,No,14
"Điện thoại Oukitel WP5 Pro (Ram4GB,Rom 64Gb,pin 8.000mAh ,chống va đập,chống nước) - hàng chính hãng",3990000,No,Yes,1,7852204845627,https://tiki.vn/dien-thoai-oukitel-wp5-pro-ram4gb-rom-64gb-pin-8-000mah-chong-va-dap-chong-nuoc-hang-chinh-hang-p65492829.html?spid=65492830&src=ss-organic,0,https://salt.tikicdn.com/ts/upload/f3/74/46/f4c52053d220e94a047410420eaf9faf.png,No,,No,No,11
Điện Thoại Mobell M318- Hàng Chính Hãng,350000,No,No,0,8144253317163,https://tiki.vn/dien-thoai-mobell-m318-hang-chinh-hang-p13858108.html?src=ss-organic,0,https://salt.tikicdn.com/cache/280x280/ts/product/4b/47/be/0da34a03f22e6ea1a562f3155d7b8c17.jpg,No,,No,No,0
Máy đọc sách All-new Kindle Kids Edition - Hàng nhập khẩu,2650000,No,No,0,7072216741223,https://tiki.vn/may-doc-sach-all-new-kindle-kids-edition-hang-nhap-khau-p67081292.html?src=ss-organic,0,https://salt.tikicdn.com/cache/280x280/ts/product/51/26/9b/2880b4b2688a2c263e576b0b81f81e09.jpg,No,,No,No,26
Điện thoại cho người già Masstel Fami S2 Xanh dương (Hàng chính hãng),439000,No,No,2,1444496048525,https://tiki.vn/dien-thoai-cho-nguoi-gia-masstel-fami-s2-xanh-duong-hang-chinh-hang-p19913805.html?src=ss-organic,0,https://salt.tikicdn.com/cache/280x280/ts/product/f3/df/21/af9a285cf4209cad106a40713609f31b.jpg,No,,No,No,20
Điện Thoại Bàn Panasonic KX-TGB110 (Đen) - Hàng Chính Hãng,759000,No,No,5,3095690172356,https://tiki.vn/dien-thoai-ban-panasonic-kx-tgb110-den-hang-chinh-hang-p4048605.html?src=ss-organic,0,https://salt.tikicdn.com/cache/280x280/ts/product/28/d0/4f/f307b473d3b46f9f03efc8062d11713c.jpg,No,,No,No,0
